SIMI-3	on a tiny branch	on an icy branch	4
EQUI-5	a wheelie	a wheelie	2
EQUI-5	performing	performing	1
EQUI-5	A man	Motorcyclist	1
EQUI-5	on the brown horse	on a brown horse	4
SPE2-4	The young rider	A young female rider	3
SPE2-3	to wood	against a wooden box	2
EQUI-5	with nose	with its nose	2
EQUI-5	Little white lamb	A white lamb	3
EQUI-5	riding	is riding	1
EQUI-5	a white and gray horse	a white and gray horse	5
SIMI-4	A young girl	a little girl	3
EQUI-5	in the water	on the water	3
EQUI-5	is flapping	flapping	1
SPE2-3	A bird	A black swan	2
EQUI-5	its wings	its wings	2
SPE1-4	Young woman	The woman	2
SPE2-4	on top	on the brown horse	2
REL-3	in riding gear	is riding	2
EQUI-5	rowing	row	1
SPE1-4	down a river	in water	2
EQUI-5	Four people	Four people	2
EQUI-5	A kitchen	Kitchen	1
SPE2-4	with wooden cabinets and furniture	with wooden table and cabinets	5
EQUI-5	from a bird feeder	on a bird feeder	4
SPE2-4	A bird	A yellow bird	2
EQUI-5	eating	eating	1
EQUI-5	talking	talking	1
SPE2-4	in front of a plane	in front of a small plane	5
EQUI-5	Two men	Two men	2
EQUI-5	wearing	wearing	1
SPE1-4	A young blonde girl	A young girl	3
SPE1-3	a smile and a bicycle helmet	a bike helmet	3
EQUI-5	at the train station	at a train station	4
EQUI-5	The train	A train	2
EQUI-5	sits	parked	1
EQUI-5	eating	eating	1
SPE1-4	A small bird	Bird	1
EQUI-5	from the feeder	from a bird feeder	3
SIMI-4	Two brown horses	Brown horse	2
SPE2-4	in grassy field	in middle	2
EQUI-5	standing	standing	1
EQUI-5	is perched	perched	1
SPE2-3	A red bird	A small red and gray bird	3
EQUI-5	in a tree	in a tree	3
EQUI-5	on couch	on a sofa	2
SPE2-4	Boy	A small boy	1
EQUI-5	lying	laying	1
SPE1-3	with small white dog	with a dog	3
EQUI-5	traveling	traveling	1
EQUI-5	on the railroad tracks	on the railroad tracks	4
SIMI-4	A green steam engine	A black steam train	4
EQUI-5	The man	A man	2
SPE2-4	in front of the train	in front of a silver train	5
REL-4	poses	stands	1
REL-3	A kitchen sink and countertop	A small kitchen	3
SPE2-3	on shelves	on the shelves and on the counter	2
SPE1-3	with bowls	with items	2
SPE2-4	a bicycle	a mountain bike	2
EQUI-5	riding	riding	1
EQUI-5	A woman	A women	2
EQUI-5	on a large concrete area	on a large concrete area	5
EQUI-5	A man	A man	2
SPE2-4	next to a yellow sports car	next to a yellow Corvette	5
EQUI-5	is standing	stands	1
EQUI-5	with a white horse	a white horse	3
EQUI-5	A woman	A woman	2
SPE1-4	Older gentleman	A man	2
EQUI-5	at red motorcycle	at a red motorcycle	3
EQUI-5	looking	looking	1
SPE2-4	in front of a train	in front of a silver train	5
EQUI-5	stands	stands	1
EQUI-5	A man	A man	2
EQUI-5	near a small plane	a small airplane	3
EQUI-5	A boat	A boat	2
EQUI-5	on the water	in the water	3
EQUI-5	is	is	1
REL-4	sitting	pose	1
SPE2-4	around a table	around a dining table	3
EQUI-5	Group	A group	1
EQUI-5	of elderly people	of elderly people	3
EQUI-5	The brown and white cows	Brown and white cows	4
EQUI-5	in the trough	from a trough	3
EQUI-5	are eating	are eating	2
SIMI-2	towards a wooden telephone pole	above the telephone wires	4
EQUI-5	Two green birds	Two green birds	3
EQUI-5	fly	flying	1
EQUI-5	stands	is standing	1
SIMI-3	in front of a `` Going Places '' bus	in front of the open door	6
SIMI-4	A young woman	TThe girl	2
EQUI-5	perched	is perched	1
EQUI-5	on a gloved hand	's gloved hand	3
SPE1-4	A blue bird	A bird	2
EQUI-5	A baby	A baby	2
EQUI-5	a ketchup packet	a ketchup packet	3
EQUI-5	holds	holds	1
SPE2-4	on the sofa	on the back	3
EQUI-5	sitting	sit	1
EQUI-5	looking out	looking out	2
EQUI-5	the window	the window	2
EQUI-5	Two cats	Two cats	2
EQUI-5	standing	standing	1
EQUI-5	in a field	in a field	3
SPE1-4	A dark brown horse	Horse	1
EQUI-5	on a sidewalk	on the sidewalk	3
EQUI-5	parked	parked	1
SPE1-4	A blue scooter	A blue moped	3
EQUI-5	A black and white cat	A black and white cat	5
SPE2-3	Three people	Two elderly women	2
EQUI-5	sitting	sit	1
EQUI-5	at dinner table	at a dinner table	3
SIMI-2	traveling	is	1
EQUI-5	on the street	on the street	3
SPE1-4	A white and red bus	The red bus	3
EQUI-5	in the water	in the water	3
SPE1-2	A large black bird	The birds	2
SIMI-2	is sitting	are swimming	2
SIMI-2	is sitting	is standing	2
SPE2-4	on boat	A wooden yacht	2
SPE2-4	on the water	on the ocean	3
SIMI-3	The television and desk	A television and a laptop computer	4
EQUI-5	of hotel room	on in a hotel room	3
SPE1-4	A woman	A person	2
EQUI-5	wearing	wearing	1
EQUI-5	A close-up picture	A close-up picture	3
SIMI-4	Two women	A woman	2
EQUI-5	with a baby	with a baby	3
EQUI-5	posing	poses	1
EQUI-5	inside a train station	at the train station	4
SIMI-4	Two trains	The train	2
SPE1-4	A man and two women	A man and women	4
EQUI-5	at the camera	at the camera	3
SIMI-2	while sitting	while standing	2
EQUI-5	smiling	smiling	1
SIMI-3	in a bright room	in a living room	4
SIMI-1	A television , upholstered chair , and coffee stable	A leather couch and wooden table	6
SIMI-2	Tan cow	sheep	1
EQUI-5	on a grassy field	in grassy field	3
EQUI-5	A close-up	A close-up	2
SPE1-4	A bay foal	of young horse	3
EQUI-5	is walking	walking	1
SPE1-4	next to its mother	next to a larger horse	4
EQUI-5	A small child	A small child	3
REL-1	in front of a building	in front of a dining room	5
SPE2-2	A woman	Two women and a baby	2
REL-3	stands	pose	1
EQUI-5	on table	on the table	2
EQUI-5	sitting	sitting	1
SIMI-3	Young baby girl	with a smiling baby	3
SIMI-4	A black and white cow	Black and white cows	4
SIMI-3	in a pen	behind a fence	3
EQUI-5	for the camera	at the camera	3
SIMI-2	standing	sitting	1
SIMI-2	A black and white horned cow	of a cat	3
SPE1-4	at a restaurant table	around a table	3
EQUI-5	of people	of people	2
EQUI-5	A group	A group	2
EQUI-5	sitting	sitting	1
SPE2-4	in a field	in a green field	3
SIMI-4	is sitting	sitting	1
SIMI-1	The cat	Two eagles	2
SPE1-4	is looking up	looking	1
EQUI-5	at the camera	at the camera	3
SIMI-3	The black and white cat	A black and white dog	5
EQUI-5	sitting	sitting	1
SPE2-4	of a bottle	A bottle	2
REL-3	atop a rock carving	on a stone	3
SPE1-4	of the yard	in the field	3
SIMI-2	sits	standing	1
SIMI-4	A lone cow	a black and white cow	3
EQUI-5	A girl	A girl	2
EQUI-5	in the background	in the background	3
EQUI-5	standing	stands	1
SIMI-4	Two brown horses	A brown horse	3
SIMI-4	in a green meadow	in tall grass	3
EQUI-5	in the snow	on the snow	3
SIMI-2	sitting	stand	1
SPE1-4	A red bird and four other birds	Five birds	2
EQUI-5	at the dinner table	around a dining table	4
EQUI-5	poses	pose	1
SPE1-3	An older Asian couple	A group	2
SPE2-1	with a pillow	on an animal print blanket	3
EQUI-5	A cat	The cat	2
SPE1-4	sleeping	is laying	1
EQUI-5	driving	driving	1
SPE1-4	Cars	Vehicles	1
SIMI-3	near a model building	infant of an ornate building	4
SPE1-3	A young woman	A man	2
SPE1-4	a Bay hose	at a horse	3
SPE2-2	A woman	Four women and two men	2
SPE2-4	at the dining table	at a long table	4
SIMI-3	A man	A woman	2
EQUI-5	a white horse	a white horse	3
SIMI-4	riding	leading	1
EQUI-5	laying	laying	1
EQUI-5	A white cat	A white cat	3
SIMI-3	Two men	Two women	2
EQUI-5	standing	standing	1
SIMI-3	A woman	A man	2
EQUI-5	a white horse	on a white horse	3
EQUI-5	a brown horse	brown horse	2
EQUI-5	riding	riding	1
SPE1-3	A woman	Person	1
EQUI-5	A passenger train	A passenger train	3
EQUI-5	the tracks	on train tracks	2
SIMI-4	A black train	A long train	3
EQUI-5	in a living room	in a living room	4
SIMI-1	Blue couch and twin bed	A leather couch and wooden table	5
REL-2	A white leather couch	A television	2
SIMI-2	Two buses	Yellow scooter	2
SPE2-4	on a street	in an alley way	3
EQUI-5	parked	parked	1
SIMI-4	sitting	is sitting	1
SIMI-3	A woman	A man	2
EQUI-5	up	up	1
EQUI-5	a baby	a baby	2
SIMI-3	above her	above him	2
EQUI-5	holding	holding	1
EQUI-5	on the floor	on the floor	3
EQUI-5	is laying down	is laying	2
SPE1-4	sleeping	laying	1
EQUI-5	A black and white cat	A black and white cat	5
EQUI-5	Two women	Two women	2
SPE1-2	A yellow and black bird	A flock	2
EQUI-5	in afield	in a field	2
EQUI-5	sheep	next to a sheep	1
EQUI-5	standing	stands	1
EQUI-5	A black and white photo	A black and white photo	5
EQUI-5	standing	standing	1
SIMI-4	Black bird	Blue bird	2
EQUI-5	Several people	People	1
EQUI-5	on motorcycles	mopeds	1
SPE1-4	in a market square	in an urban setting	4
SPE2-4	Domestic cat	Tan domestic cat	2
EQUI-5	standing	standing	1
EQUI-5	looking up	looking up	2
EQUI-5	at the camera	at the camera	3
SIMI-2	A small cat	The small dog	3
EQUI-5	look	looking	1
EQUI-5	at the camera	at the camera	3
SIMI-2	Tan cows	A white and gray cat	2
